slug,year,start,end,attendance,country,region,country_code,organiser,organiser_web_domain,organiser_top_level_web_domain,organiser_normalised_name,organiser_common_name,organiser_country_code,venue,address,longitude,latitude,workshop_type,workshop_subtype,workshop_status,tags,website_url,workshop_domains
2020-10-13-ssi-online,2020.0,2020-10-13,2020-10-13,0,United Kingdom,North West,GB,University of Manchester,manchester.ac.uk,manchester.ac.uk,THE UNIVERSITY OF MANCHESTER,The University of Manchester,GB,Software Sustainability Institute (online),online,-2.233222,53.467943000000005,DC,,,"['DC', 'online']",https://softwaresaved.github.io/2020-10-13-ssi-online/,
2019-04-15-Imperial,2019.0,2019-04-15,2019-04-16,0,United Kingdom,London,GB,Imperial College London,imperial.ac.uk,imperial.ac.uk,"IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE","Imperial College of Science, Technology and Medicine",GB,R for reproducible scientific analysis - Imperial College London,"School of Medicine, SMMS 142 - Hynds computer room, St Mary's Campus",-0.17318599999999998,51.517548,SWC,,,['SWC'],https://kmichali.github.io/2019-04-15-Imperial/,
2014-12-03-edinburgh,2014.0,2014-12-03,2014-12-04,35,United Kingdom,Scotland,GB,University of Edinburgh,ed.ac.uk,ed.ac.uk,UNIVERSITY OF EDINBURGH,University of Edinburgh,GB,University of Edinburgh,"Room 3217, James Clerk Maxwell Building, Peter Guthrie Tait Road, Edinburgh, EH9 3FD",-3.174155,55.921628000000005,SWC,,,['SWC'],https://hpcarcher.github.io/2014-12-03-edinburgh/,
2017-01-09-dundee,2017.0,2017-01-09,2017-01-10,28,United Kingdom,Scotland,GB,University of Dundee,dundee.ac.uk,dundee.ac.uk,UNIVERSITY OF DUNDEE,University of Dundee,GB,University of Dundee,"Room 1G04, Dalhousie Building, University of Dundee, Dundee, Scotland, UK, DD1 5EN",-2.981928,56.459408999999994,SWC,,,['SWC'],https://widdowquinn.github.io/2017-01-09-dundee/,
2020-09-30-UCL,2020.0,2020-09-30,2020-10-02,0,United Kingdom,London,GB,University College London,ucl.ac.uk,ucl.ac.uk,UNIVERSITY COLLEGE LONDON,University College London,GB,University College London,Online,-0.133401,51.524774,SWC,,,"['online', 'SWC']",https://rits.github-pages.ucl.ac.uk/2020-09-30_UCL_software_carpentry/,
2021-03-01-ssi-online,2021.0,2021-03-01,2021-03-05,0,United Kingdom,Scotland,GB,SSI Software Sustainability Institute,software.ac.uk,software.ac.uk,THE SOFTWARE SUSTAINABILITY INSTITUTE,Software Sustainability Institute,GB,Software Sustainability Institute (online),online,-3.1871658610000004,55.94596217,SWC,,,"['automated-email', 'SWC', 'online']",https://softwaresaved.github.io/2021-03-01-ssi-online/,
2016-01-11-huddersfield,2016.0,2016-01-11,2016-01-12,21,United Kingdom,Yorkshire and The Humber,GB,University of Huddersfield,hud.ac.uk,hud.ac.uk,UNIVERSITY OF HUDDERSFIELD,University of Huddersfield,GB,University of Huddersfield,"School of Applied Sciences, Huddersfield, HD1 3DH",-1.778514,53.642603,SWC,,,['SWC'],http://callaghanmt.github.io/2016-01-11-huddersfield/,
2021-06-09-KCL-online,2021.0,2021-06-09,2021-06-16,0,United Kingdom,London,GB,King's College London,kcl.ac.uk,kcl.ac.uk,KING'S COLLEGE LONDON,King's College London,GB,King's College London (online),online,-0.089539,51.503285999999996,,Circuits,,"['Circuits', 'automated-email', 'online']",https://kcl-carpentries.github.io/2021-06-09-KCL-online/,
2020-02-12-edinburgh,2020.0,2020-02-12,2020-03-04,0,United Kingdom,Scotland,GB,University of Edinburgh,ed.ac.uk,ed.ac.uk,UNIVERSITY OF EDINBURGH,University of Edinburgh,GB,"Room 4.2, Lister Building","5 Roxburgh Pl, Edinburgh EH8 9SU",-3.184209,55.947159,DC,,,['DC'],https://edcarp.github.io/2020-02-12-edinburgh-dc-social-sciences/,
2016-11-07-manchester,2016.0,2016-11-07,2016-11-08,13,United Kingdom,North West,GB,University of Manchester,manchester.ac.uk,manchester.ac.uk,THE UNIVERSITY OF MANCHESTER,The University of Manchester,GB,University of Manchester,"PC 1, Stopford Building, Oxford Road, Manchester, M13 9PT",-2.2303490000000004,53.463981999999994,SWC,,,['SWC'],https://anenadic.github.io/2016-11-07-manchester/,
2019-06-03-elixir-athens-eie,2019.0,2019-06-03,2019-06-04,12,Greece,Eastern,GR,ELIXIR-UK,elixir-uk.org,elixir-uk.org,ELIXIR UK,ELIXIR UK,GB,National Hellenic Research Foundation,"48 Leoforos Vasileos Konstantinou, 116 35 Athens, Greece",23.745407,37.973198,SWC,,,['SWC'],https://fpsom.github.io/2019-06-03-elixir-athens-eie,
2019-07-01-elixir-sib-dc,2019.0,2019-07-01,2019-07-02,0,Switzerland,Eastern,CH,ELIXIR-UK,elixir-uk.org,elixir-uk.org,ELIXIR UK,ELIXIR UK,GB,Room Y55-L-06/08 University of Zurich,"Winterthurerstrasse 190 CH-8057 Zurich, Switzerland",8.549136039956753,47.397554306444924,DC,,,['DC'],https://www.sib.swiss/training/course/2019-07-elixir-sib-dc,
2019-05-02-standrews,2019.0,2019-05-02,2019-05-03,19,United Kingdom,Scotland,GB,University of St. Andrews,st-andrews.ac.uk,st-andrews.ac.uk,UNIVERSITY OF ST ANDREWS,University of St Andrews,GB,University of St Andrews,"Lecture Theatre 3, The Gateway, North Haugh, St Andrews, Fife, KY16 9RJ, Scotland, UK",-2.809327,56.341198999999996,SWC,,,['SWC'],https://starescomp.github.io/2019-05-02-standrews/,
2014-11-05-uclhep,2014.0,2014-11-05,2014-11-06,16,United Kingdom,London,GB,University College London,ucl.ac.uk,ucl.ac.uk,UNIVERSITY COLLEGE LONDON,University College London,GB,University College London,University College London,-0.13404000000000002,51.524559,SWC,,,['SWC'],http://cannot.find.url/2014-11-05-uclhep/,
2020-03-03-earlham,2020.0,2020-03-03,2020-03-04,0,United Kingdom,Eastern,GB,Earlham Institute,earlham.ac.uk,earlham.ac.uk,EARLHAM INSTITUTE,Earlham Institute,GB,Earlham Institute,"Norwich Research Park, Norwich, NR4 7UZ UK",1.218976,52.621887,DC,,,['DC'],https://tgac.github.io/2020-03-03-earlham/,
2015-11-11-london-royal-h-,2015.0,2015-11-11,2015-11-11,17,United Kingdom,South East,GB,"Royal Holloway, University of London",rhul.ac.uk,rhul.ac.uk,ROYAL HOLLOWAY COLLEGE AND BEDFORD NEW COLLEGE,Royal Holloway College and Bedford New College,GB,"Royal Holloway, University of London","Royal Holloway, Egham Hill, Egham TW20 0EX",-0.567005,51.426608,SWC,Circuits,,"['SWC', 'Circuits']",http://kkwakwa.github.io/2015-11-09-london-royal-h-/,
2016-12-05-oxford,2016.0,2016-12-05,2016-12-07,22,United Kingdom,South East,GB,University of Oxford,ox.ac.uk,ox.ac.uk,UNIVERSITY OF OXFORD,University of Oxford,GB,"Medical Sciences Teaching Centre, University of Oxford","Medical Sciences Teaching Centre, Lower Ground Seminar Rooms (LGa and LGb), Sherard Road (off South Parks Road), Oxford, OX1 3PL",-1.251356,51.760109,SWC,,,['SWC'],https://anenadic.github.io/2016-12-05-oxford/,
2016-01-26-london-nhm,2016.0,2016-01-26,2016-01-27,15,United Kingdom,London,GB,National History Museum,nhm.ac.uk,nhm.ac.uk,NATURAL HISTORY MUSEUM,Natural History Museum,GB,Natural History Museum,"Natural History Museum, Cromwell Road, London, SW7 5BD",-0.176367,51.495933,DC,,,['DC'],http://callaghanmt.github.io/2016-01-26-london-nhm/,
2016-10-18-EI,2016.0,2016-10-18,2016-10-19,15,United Kingdom,Eastern,GB,Earlham Institute,earlham.ac.uk,earlham.ac.uk,EARLHAM INSTITUTE,Earlham Institute,GB,Earlham Institute - Darwin Room,"Norwich Research Park, Norwich, NR4 7UG",1.2194610000000001,52.621793000000004,DC,,,['DC'],https://tgac.github.io/2016-10-18-EI/,
2020-01-21-earlham,2020.0,2020-01-21,2020-01-22,0,United Kingdom,Eastern,GB,Earlham Institute,earlham.ac.uk,earlham.ac.uk,EARLHAM INSTITUTE,Earlham Institute,GB,Earlham Institute,"Norwich Research Park, Norwich, NR4 7UZ UK",1.218976,52.621887,SWC,,,['SWC'],https://tgac.github.io/2020-01-21-earlham/,
2017-05-18-standrews,2017.0,2017-05-18,2017-05-20,13,United Kingdom,Scotland,GB,University of St. Andrews,st-andrews.ac.uk,st-andrews.ac.uk,UNIVERSITY OF ST ANDREWS,University of St Andrews,GB,University of St Andrews,"Lecture Room 2, The Gateway, North Haugh, St Andrews, KY16 9RJ",-2.809338,56.34124,SWC,,,['SWC'],https://alex-konovalov.github.io/2017-05-18-standrews/,
2015-06-15-cambridge,2015.0,2015-06-15,2015-06-16,38,United Kingdom,Eastern,GB,University of Cambridge,cam.ac.uk,cam.ac.uk,UNIVERSITY OF CAMBRIDGE,University of Cambridge,GB,University of Cambridge," Craik-Marshall Building, Downing Site, Cambridge",0.12248599999999998,52.201965,SWC,,,['SWC'],https://aaren.github.io/2015-06-15-cambridge/,
2015-10-08-ttt-ucl,2015.0,2015-10-08,2015-10-09,18,United Kingdom,London,GB,University College London,ucl.ac.uk,ucl.ac.uk,UNIVERSITY COLLEGE LONDON,University College London,GB,University College London,university college london,-0.134077,51.521885,TTT,,,['TTT'],http://anenadic.github.io/2015-10-08-instructor-training-ucl-london/,
2020-07-27-UCL_hpc_carpentry-online,2020.0,2020-07-27,2020-07-28,0,United Kingdom,London,GB,University College London,ucl.ac.uk,ucl.ac.uk,UNIVERSITY COLLEGE LONDON,University College London,GB,UCL (online),online,0.13,51.52,,Circuits,,"['online', 'Circuits']",https://rits.github-pages.ucl.ac.uk/2020-07-27-UCL_hpc_carpentry,
2018-12-17-bham,2018.0,2018-12-17,2018-12-18,21,United Kingdom,West Midlands,GB,University of Birmingham,birmingham.ac.uk,birmingham.ac.uk,UNIVERSITY OF BIRMINGHAM,University of Birmingham,GB,University of Birmingham,Murray Learning Centre - UG10,-1.935646,52.45069300000001,SWC,,,['SWC'],https://bham-carpentries.github.io/2018-12-17-bham/,
2018-06-28-cambridge,2018.0,2018-06-28,2018-06-29,0,United Kingdom,Eastern,GB,University of Cambridge,cam.ac.uk,cam.ac.uk,UNIVERSITY OF CAMBRIDGE,University of Cambridge,GB,University of Cambridge,"Bioinformatics Training Room, Craik-Marshall Building, Downing Site",0.12251400000000001,52.201951,DC,,,['DC'],https://tavareshugo.github.io/2018-06-28-cambridge/,
2016-08-22-edinburgh,2016.0,2016-08-22,2016-08-23,24,United Kingdom,Scotland,GB,University of Edinburgh,ed.ac.uk,ed.ac.uk,UNIVERSITY OF EDINBURGH,University of Edinburgh,GB,University of Edinburgh,"Main Library at 30 George Square, Edinburgh EH8 9LJ",-3.189147,55.942828000000006,DC,,,['DC'],https://rgaiacs.github.io/2016-08-22-edinburgh,
2020-02-20-lancaster,2020.0,2020-02-20,2020-02-21,0,United Kingdom,North West,GB,CCP CoDiMa,codima.ac.uk,codima.ac.uk,,,GB,Lancaster University,"Bowland Hall, Bailrigg, Lancaster LA1 4ZA",-2.789279,54.01212099999999,SWC,Circuits,,"['SWC', 'Circuits']",https://ccp-codima.github.io/2020-02-20-lancaster/,
2020-05-29-ukaea-swcarpentry,2020.0,2020-05-29,2020-06-06,0,United Kingdom,South East,GB,UK Atomic Energy Authority,ukaea.uk,ukaea.uk,UK ATOMIC ENERGY AUTHORITY,UK Atomic Energy Authority,GB,UK Atomic Energy Authority,"LRDC, Culham Science Centre, Abingdon",-1.23,51.657,SWC,,,['SWC'],https://ukaea-rse-training.github.io/2020-05-29-ukaea-swcarpentry,
2021-01-18-earlham,2021.0,2021-01-18,2021-01-21,0,United Kingdom,Eastern,GB,Earlham Institute,earlham.ac.uk,earlham.ac.uk,EARLHAM INSTITUTE,Earlham Institute,GB,Earlham Institute (online),online,1.2189869,52.621740700000004,SWC,,,"['SWC', 'online']",https://tgac.github.io/2021-01-18-earlham/,
2021-03-29-sfc-dc,2021.0,2021-03-29,2021-03-31,0,United Kingdom,Scotland,GB,University of Edinburgh,ed.ac.uk,ed.ac.uk,UNIVERSITY OF EDINBURGH,University of Edinburgh,GB,University of Edinburgh,Online,-3.188111,55.948003,,Circuits,,"['online', 'Circuits', 'automated-email']",https://edcarp.github.io/2021-3-29-sfc-dc/,
2021-07-25-sanger-online,2021.0,2021-07-25,2021-07-26,0,United Kingdom,Eastern,GB,Wellcome Trust Sanger Institute,sanger.ac.uk,sanger.ac.uk,WELLCOME TRUST SANGER INSTITUTE,Wellcome Trust Sanger Institute,GB,Online,Wellcome Sanger Institute,0.1855874,52.0797171,DC,,,"['automated-email', 'DC', 'online']",,
2019-05-30-standrews,2019.0,2019-05-30,2019-05-31,12,United Kingdom,Scotland,GB,University of St. Andrews,st-andrews.ac.uk,st-andrews.ac.uk,UNIVERSITY OF ST ANDREWS,University of St Andrews,GB,University of St Andrews,"Parliament Hall, University of St Andrews, St Mary's College, St Andrews, Fife, KY16 9JU, Scotland, UK",-2.793957,56.339307999999996,SWC,,,['SWC'],https://starescomp.github.io/2019-05-30-standrews/,
2017-08-01-southampton-swc,2017.0,2017-08-01,2017-08-02,25,United Kingdom,South East,GB,University of Southampton,southampton.ac.uk,southampton.ac.uk,THE UNIVERSITY OF SOUTHAMPTON,The University of Southampton,GB,University of Southampton,"Room 2207/2209, Building 85 (Biological Sciences Building)",-1.395341,50.936484,SWC,,,['SWC'],https://southampton-rsg.github.io/2017-08-01-southampton-swc/,
2020-05-15-southamton-online,2020.0,2020-05-15,2020-05-15,0,United Kingdom,South East,GB,University of Southampton,southampton.ac.uk,southampton.ac.uk,THE UNIVERSITY OF SOUTHAMPTON,The University of Southampton,GB,Online Zoom,,-1.395675,50.93418,SWC,Circuits,,"['SWC', 'online', 'Circuits']",https://softwaresaved.github.io/2020-05-15-ramp-swc/,
2020-04-06-ucl-online,2020.0,2020-04-06,2020-04-06,11,United Kingdom,London,GB,University College London,ucl.ac.uk,ucl.ac.uk,UNIVERSITY COLLEGE LONDON,University College London,GB,UCL,,-0.13623410000000002,51.5245592,SWC,Circuits,,"['SWC', 'online', 'Circuits']",https://www.ucl.ac.uk/research-it-services/services/research-it-training,
2020-06-09-supercomputingwales_python,2020.0,2020-06-09,2020-06-11,0,United Kingdom,Wales,GB,University of Aberystwyth,aber.ac.uk,aber.ac.uk,PRIFYSGOL ABERYSTWYTH,Prifysgol Aberystwyth,GB,Supercomputing Wales (online),online,-3.7664089999999995,52.330220000000004,SWC,Circuits,,"['SWC', 'online', 'Circuits']",https://supercomputingwales.github.io/2020-06-09-supercomputingwales_python/,
2021-06-14-CRM,2021.0,2021-06-14,2021-06-22,0,United Kingdom,North West,GB,University of Edinburgh,ed.ac.uk,ed.ac.uk,UNIVERSITY OF EDINBURGH,University of Edinburgh,GB,Centre for Regenrative Medicine,"Edinburgh, CRM seminar room",-3.0,55.0,,Circuits,,"['automated-email', 'Circuits']",https://nadinebestard.github.io/2021-06-14-CRM/,
2018-09-24-Imperial,2018.0,2018-09-24,2018-09-26,41,United Kingdom,London,GB,Imperial College London,imperial.ac.uk,imperial.ac.uk,"IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE","Imperial College of Science, Technology and Medicine",GB,Imperial College London,"Huxley 340 and 341, South Kensington Campus, Imperial College London, SW7 2AZ",-0.174877,51.4988,SWC,,,['SWC'],https://kmichali.github.io/2018-09-24-Imperial/,
2021-01-25-swansea,2021.0,2021-01-25,2021-01-29,0,United Kingdom,Wales,GB,Swansea University,swansea.ac.uk,swansea.ac.uk,SWANSEA UNIVERSITY,Swansea University,GB,Swansea University (online),online,-3.95,51.6,SWC,,,"['SWC', 'online']",https://sa2c.github.io/2021-01-25-swansea,
2021-06-22-hee-online,2021.0,2021-06-22,2021-06-24,0,United Kingdom,,GB,National Health Services Library and  Knowledge Services,hee.nhs.uk,hee.nhs.uk,,,GB,Health Education England,Online,-4.2002,52.6722485,LC,,,"['automated-email', 'private-event', 'LC', 'online']",,
2016-06-16-leeds,2016.0,2016-06-16,2016-06-17,12,United Kingdom,Yorkshire and The Humber,GB,University of Leeds,leeds.ac.uk,leeds.ac.uk,UNIVERSITY OF LEEDS,University of Leeds,GB,University of Leeds,"Liberty Building, Western Campus, University of Leeds, LS2 9JT",-1.562333,53.808225,SWC,,,['SWC'],http://arcleeds.github.io/2016-06-16-leeds/,
2018-06-18-LSE,2018.0,2018-06-18,2018-06-19,0,United Kingdom,London,GB,LSE London School of Economics,lse.ac.uk,lse.ac.uk,LONDON SCHOOL OF ECONOMICS & POLITICAL SCIENCE,London School of Economics & Political Science,GB,ARCHER-SSI Software Carpentry @ London School of Economics and Political Science,"Workspace 4, LSE LIFE, LSE Library: The British Library of Political and Economic Science, 10 Portugal St, London WC2A 2HD",-0.115698,51.51469,SWC,,,['SWC'],https://hpcarcher.github.io/2018-06-18-LSE/,
2018-02-22-KCL,2018.0,2018-02-22,2018-02-23,0,United Kingdom,London,GB,King's College London,kcl.ac.uk,kcl.ac.uk,KING'S COLLEGE LONDON,King's College London,GB,King's College London,"King's College London Guy's Campus, London, SE1 3RR",-0.08779400000000001,51.504001,DC,,,['DC'],https://tavareshugo.github.io/2018-02-22-KCL/,
2019-10-23-swansea,2019.0,2019-10-23,2019-10-24,6,United Kingdom,Wales,GB,Swansea University,swansea.ac.uk,swansea.ac.uk,SWANSEA UNIVERSITY,Swansea University,GB,"Singleton Campus, Swansea University","Room 38, Talbot Building, Swansea University, Singleton Park, Swansea",-3.9783699999999995,51.609069,SWC,,,['SWC'],https://sa2c.github.io/2019-10-23-swansea,
2020-05-13-sfc-online,2020.0,2020-05-13,2020-05-14,0,United Kingdom,Scotland,GB,University of Edinburgh,ed.ac.uk,ed.ac.uk,UNIVERSITY OF EDINBURGH,University of Edinburgh,GB,ONLINE,ONLINE,-3.187347,55.945358,DC,,,"['DC', 'online']",https://edcarp.github.io/2020-05-13-sfc-online/,
2015-04-16-imperial,2015.0,2015-04-16,2015-04-17,18,United Kingdom,London,GB,Imperial College London,imperial.ac.uk,imperial.ac.uk,"IMPERIAL COLLEGE OF SCIENCE, TECHNOLOGY AND MEDICINE","Imperial College of Science, Technology and Medicine",GB,Imperial College London,"Imperial College London, ICT Training Room, 204 Central Library Sherfield Building, Exhibition Road, South Kensington, London, SW7 2AZ",-0.174877,51.4988,SWC,,,['SWC'],https://hpcarcher.github.io/2015-04-16-imperial/,
2019-06-19-edinburgh-git,2019.0,2019-06-19,2019-06-19,0,United Kingdom,Scotland,GB,University of Edinburgh,ed.ac.uk,ed.ac.uk,UNIVERSITY OF EDINBURGH,University of Edinburgh,GB,University of Ediniburgh,"JCMB 4325C (Kings Buildings), Peter Guthrie Tait Road, Edinburgh, EH9 3FD",-3.173319,55.921806999999994,SWC,,,['SWC'],https://edcarp.github.io/2019-06-19-edinburgh-git/,
2019-04-29-KCL,2019.0,2019-04-29,2019-04-30,22,United Kingdom,London,GB,King's College London,kcl.ac.uk,kcl.ac.uk,KING'S COLLEGE LONDON,King's College London,GB,King's College London,"2nd Floor Borough Wing, Seminar Room A, Guy's Hospital, SE19RT",-0.086809,51.503356,DC,,,['DC'],https://rociotmartinez.github.io/2019-04-29-KCL/,
2015-09-14-ttt-leeds,2015.0,2015-09-14,2015-09-15,18,United Kingdom,Yorkshire and The Humber,GB,University of Leeds,leeds.ac.uk,leeds.ac.uk,UNIVERSITY OF LEEDS,University of Leeds,GB,University of Leeds,,-1.5550435297867562,53.80686520922204,TTT,,,['TTT'],,
2020-10-19-swansea,2020.0,2020-10-19,2020-10-23,0,United Kingdom,Wales,GB,Swansea University,swansea.ac.uk,swansea.ac.uk,SWANSEA UNIVERSITY,Swansea University,GB,Swansea University (online),online,-3.9,51.7,SWC,,,"['SWC', 'online']",https://sa2c.github.io/2020-10-19-swansea,
